[0.023s] Invoking command in '/root/ros2_ws/build/owl_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --build /root/ros2_ws/build/owl_description -- -j8 -l8
[0.097s] Invoked command in '/root/ros2_ws/build/owl_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --build /root/ros2_ws/build/owl_description -- -j8 -l8
[0.115s] Invoking command in '/root/ros2_ws/build/owl_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --install /root/ros2_ws/build/owl_description
[0.129s] -- Install configuration: ""
[0.136s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//urdf/grippers/vacuum/vacuum_gripper.xacro
[0.136s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//rviz/robot.rviz
[0.138s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/camera/d415/d415.stl
[0.139s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/camera/d435/d435.dae
[0.139s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/camera/d435/d435.stl
[0.140s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/camera_stand/camera_stand/camera_stand.STL
[0.140s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/camera_stand/robogpt_stand/robogpt_setup.png
[0.141s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/camera_stand/robogpt_stand/robogpt_stand.stl
[0.141s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/pneumatic/ANG_GRIPPER.STL
[0.141s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/collision/kinova_robotiq_coupler.stl
[0.142s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/collision/robotiq_85_base_link.stl
[0.142s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/collision/robotiq_85_finger_link.stl
[0.143s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/collision/robotiq_85_finger_tip_link.stl
[0.143s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/collision/robotiq_85_inner_knuckle_link.stl
[0.144s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/collision/robotiq_85_knuckle_link.stl
[0.144s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/visual/kinova_robotiq_coupler.dae
[0.144s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/visual/robotiq_85_base_link.dae
[0.144s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/visual/robotiq_85_finger_link.dae
[0.145s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/visual/robotiq_85_finger_tip_link.dae
[0.145s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/visual/robotiq_85_inner_knuckle_link.dae
[0.146s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/robotiq/visual/robotiq_85_knuckle_link.dae
[0.146s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/gripper/spring_loaded/base_link.STL
[0.146s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/holder/ARUCO_HOLDER.STL
[0.146s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/holder/Camera_Ur5e_gripper_Mount_Disc.STL
[0.146s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/holder/MOUNT.STL
[0.147s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/base_link.stl
[0.147s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/elbow_link.stl
[0.147s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/end_effector_link.stl
[0.148s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/link1.stl
[0.148s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/link2.stl
[0.148s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/shoulder_link.stl
[0.149s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/collision/owl_robot/w2w3_link.stl
[0.149s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/camera/d415/d415.stl
[0.149s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/camera/d435/d435.dae
[0.150s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/camera/d435/d435.stl
[0.150s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/camera_stand/camera_stand/camera_stand.STL
[0.151s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/camera_stand/robogpt_stand/robogpt_setup.png
[0.151s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/camera_stand/robogpt_stand/robogpt_stand.stl
[0.151s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/pneumatic/ANG_GRIPPER.STL
[0.152s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/collision/kinova_robotiq_coupler.stl
[0.152s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/collision/robotiq_85_base_link.stl
[0.152s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/collision/robotiq_85_finger_link.stl
[0.153s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/collision/robotiq_85_finger_tip_link.stl
[0.153s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/collision/robotiq_85_inner_knuckle_link.stl
[0.153s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/collision/robotiq_85_knuckle_link.stl
[0.154s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/visual/kinova_robotiq_coupler.dae
[0.154s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/visual/robotiq_85_base_link.dae
[0.154s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/visual/robotiq_85_finger_link.dae
[0.155s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/visual/robotiq_85_finger_tip_link.dae
[0.155s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/visual/robotiq_85_inner_knuckle_link.dae
[0.155s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/robotiq/visual/robotiq_85_knuckle_link.dae
[0.156s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/gripper/spring_loaded/base_link.STL
[0.156s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/holder/ARUCO_HOLDER.STL
[0.156s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/holder/Camera_Ur5e_gripper_Mount_Disc.STL
[0.157s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/holder/MOUNT.STL
[0.157s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/base_link.stl
[0.158s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/elbow_link.stl
[0.158s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/end_effector_link.stl
[0.159s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/link1.stl
[0.159s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/link2.stl
[0.160s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/shoulder_link.stl
[0.160s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/6.5/visual/owl_robot/w2w3_link.stl
[0.161s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/pneumatic/pneumatic.stl
[0.161s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/collision/kinova_robotiq_coupler.stl
[0.161s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/collision/robotiq_85_base_link.stl
[0.161s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/collision/robotiq_85_finger_link.stl
[0.162s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/collision/robotiq_85_finger_tip_link.stl
[0.162s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/collision/robotiq_85_inner_knuckle_link.stl
[0.163s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/collision/robotiq_85_knuckle_link.stl
[0.163s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/visual/kinova_robotiq_coupler.dae
[0.163s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/visual/robotiq_85_base_link.dae
[0.164s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/visual/robotiq_85_finger_link.dae
[0.164s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/visual/robotiq_85_finger_tip_link.dae
[0.164s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/visual/robotiq_85_inner_knuckle_link.dae
[0.164s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/robotiq2f85/visual/robotiq_85_knuckle_link.dae
[0.165s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//meshes/grippers/vacuum/base_link.stl
[0.165s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description//env_hooks/owl_description.sh.in
[0.165s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/environment/owl_description.sh
[0.165s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/ament_index/resource_index/package_run_dependencies/owl_description
[0.166s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/ament_index/resource_index/parent_prefix_path/owl_description
[0.166s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/environment/ament_prefix_path.sh
[0.166s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/environment/ament_prefix_path.dsv
[0.167s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/environment/path.sh
[0.167s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/environment/path.dsv
[0.167s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/local_setup.bash
[0.168s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/local_setup.sh
[0.168s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/local_setup.zsh
[0.168s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/local_setup.dsv
[0.168s] -- Symlinking: /root/ros2_ws/install/owl_description/share/owl_description/package.dsv
[0.181s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/ament_index/resource_index/packages/owl_description
[0.181s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/cmake/owl_descriptionConfig.cmake
[0.182s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/cmake/owl_descriptionConfig-version.cmake
[0.183s] -- Up-to-date symlink: /root/ros2_ws/install/owl_description/share/owl_description/package.xml
[0.185s] Invoked command in '/root/ros2_ws/build/owl_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --install /root/ros2_ws/build/owl_description
